Date,DayOfWeek,Month,Season,Weekend,Holiday,Ramadan,Promotion,NearbyEvent,TemperatureC,RainfallMM,FootTraffic,AvgOrderValue,TopSellingProduct,WorkingHours,DailyRevenue
2035-01-05,Friday,1,Winter,0,0,0,0,0,15,4.1,132,5.42,Espresso,10,697.61
2035-01-06,Saturday,1,Winter,1,0,0,0,0,12,0.7,232,8.92,Pastry,11,2112.38
2035-01-07,Sunday,1,Winter,1,0,0,0,0,9,5.5,186,5.52,Pastry,11,910.32
2035-01-08,Monday,1,Winter,0,0,0,0,0,12,3.9,157,7.58,Tea,10,1205.62
2035-01-09,Tuesday,1,Winter,0,0,0,0,0,7,2.2,137,9.96,Sandwich,10,1381.21
2035-01-10,Wednesday,1,Winter,0,0,0,1,0,15,8.7,161,4.81,Espresso,10,944.77
2035-01-11,Thursday,1,Winter,0,0,0,1,0,16,4.6,172,6.19,Tea,10,1273.19
2035-01-12,Friday,1,Winter,0,0,0,1,0,7,2.1,166,9.26,Espresso,10,1758.59
2035-01-13,Saturday,1,Winter,1,0,0,1,0,9,2.5,231,9.5,Tea,11,2326.48
2035-01-14,Sunday,1,Winter,1,0,0,0,0,13,2.7,216,7.44,Sandwich,11,1687.42
2035-01-15,Monday,1,Winter,0,1,0,0,0,16,3.3,109,9.99,Americano,10,1160.8
2035-01-16,Tuesday,1,Winter,0,0,0,1,0,7,7.0,182,5.13,Pastry,10,901.74
2035-01-17,Wednesday,1,Winter,0,0,0,1,0,11,3.8,187,6.0,Mocha,10,1176.07
2035-01-18,Thursday,1,Winter,0,0,0,1,0,18,0.0,166,4.95,Americano,10,922.62
2035-01-19,Friday,1,Winter,0,0,0,0,0,5,4.2,138,7.05,Tea,10,954.25
2035-01-20,Saturday,1,Winter,1,0,0,0,0,6,7.5,176,5.4,Cappuccino,11,868.64
2035-01-21,Sunday,1,Winter,1,0,0,1,0,15,4.8,264,6.48,Americano,11,1891.21
2035-01-22,Monday,1,Winter,0,0,0,0,0,13,0.5,131,6.62,Espresso,10,721.72
2035-01-23,Tuesday,1,Winter,0,0,0,0,0,11,5.3,154,8.32,Latte,10,1280.29
2035-01-24,Wednesday,1,Winter,0,0,0,0,0,17,4.5,107,7.52,Pastry,10,855.63
2035-01-25,Thursday,1,Winter,0,1,0,0,1,17,3.2,186,5.46,Tea,10,1200.07
2035-01-26,Friday,1,Winter,0,0,0,0,0,9,4.4,121,7.4,Espresso,10,1028.38
2035-01-27,Saturday,1,Winter,1,0,0,1,0,7,0.0,248,9.89,Cappuccino,11,2561.05
2035-01-28,Sunday,1,Winter,1,0,0,0,0,15,5.7,192,9.26,Sandwich,11,1716.0
2035-01-29,Monday,1,Winter,0,0,0,0,0,16,3.6,117,10.41,Cappuccino,10,1324.71
2035-01-30,Tuesday,1,Winter,0,0,0,1,0,14,1.2,166,8.09,Pastry,10,1443.03
2035-01-31,Wednesday,1,Winter,0,0,0,1,0,17,7.7,163,5.01,Americano,10,754.59
2035-02-01,Thursday,2,Winter,0,0,0,1,0,6,0.3,185,7.49,Latte,10,1474.14
2035-02-02,Friday,2,Winter,0,0,0,0,0,14,6.1,138,10.38,Sandwich,10,1430.89
2035-02-03,Saturday,2,Winter,1,0,0,1,0,17,2.8,272,8.07,Pastry,11,2528.49
2035-02-04,Sunday,2,Winter,1,1,0,0,0,13,0.4,180,9.43,Pastry,11,1790.09
2035-02-05,Monday,2,Winter,0,0,0,0,0,9,4.4,107,4.83,Mocha,10,606.11
2035-02-06,Tuesday,2,Winter,0,0,0,0,0,17,5.9,122,6.59,Espresso,10,704.34
2035-02-07,Wednesday,2,Winter,0,0,0,0,0,5,0.8,143,8.81,Latte,10,1124.99
2035-02-08,Thursday,2,Winter,0,0,0,0,0,16,2.7,150,6.28,Espresso,10,972.6
2035-02-09,Friday,2,Winter,0,0,0,1,0,9,5.5,157,9.55,Espresso,10,1612.37
2035-02-10,Saturday,2,Winter,1,0,0,0,0,12,0.4,203,5.68,Americano,11,1035.7
2035-02-11,Sunday,2,Winter,1,0,0,0,0,5,0.9,184,8.04,Pastry,11,1489.76
2035-02-12,Monday,2,Winter,0,0,0,0,0,13,1.2,146,7.47,Espresso,10,1211.77
2035-02-13,Tuesday,2,Winter,0,0,0,1,0,10,3.5,155,8.51,Cappuccino,10,1586.49
2035-02-14,Wednesday,2,Winter,0,0,0,0,0,12,3.3,149,7.05,Americano,10,1155.31
2035-02-15,Thursday,2,Winter,0,0,0,0,0,11,0.0,137,5.99,Espresso,10,837.45
2035-02-16,Friday,2,Winter,0,0,0,1,1,18,3.9,227,6.57,Cappuccino,10,1788.71
2035-02-17,Saturday,2,Winter,1,0,0,0,1,18,4.2,262,4.72,Latte,11,1441.11
2035-02-18,Sunday,2,Winter,1,0,0,0,1,16,0.0,253,9.34,Latte,11,2509.99
2035-02-19,Monday,2,Winter,0,0,0,1,0,5,0.0,190,4.86,Espresso,10,953.53
2035-02-20,Tuesday,2,Winter,0,0,0,0,1,15,4.6,204,8.82,Espresso,10,1987.25
2035-02-21,Wednesday,2,Winter,0,0,0,1,0,8,6.8,189,9.31,Tea,10,1891.27
2035-02-22,Thursday,2,Winter,0,0,0,0,0,14,7.0,127,10.16,Cappuccino,10,1272.85
2035-02-23,Friday,2,Winter,0,0,0,1,0,10,1.4,159,10.27,Cappuccino,10,1762.35
2035-02-24,Saturday,2,Winter,1,0,0,0,0,6,4.5,221,10.29,Mocha,11,2399.67
2035-02-25,Sunday,2,Winter,1,0,0,0,0,6,0.9,187,5.21,Sandwich,11,919.56
2035-02-26,Monday,2,Winter,0,0,0,1,0,8,0.9,193,9.81,Sandwich,10,2135.71
2035-02-27,Tuesday,2,Winter,0,0,0,1,0,17,6.7,162,5.77,Americano,10,1102.39
2035-02-28,Wednesday,2,Winter,0,0,0,0,0,12,0.0,132,4.98,Tea,10,628.55
2035-03-01,Thursday,3,Spring,0,0,1,1,0,20,3.9,172,7.28,Latte,10,1298.9
2035-03-02,Friday,3,Spring,0,1,1,0,1,26,0.0,149,5.06,Sandwich,10,742.11
2035-03-03,Saturday,3,Spring,1,0,1,1,0,23,5.5,209,9.24,Mocha,11,2197.02
2035-03-04,Sunday,3,Spring,1,0,1,0,0,21,3.4,197,10.26,Cappuccino,11,2106.97
2035-03-05,Monday,3,Spring,0,0,1,1,0,18,4.3,152,10.11,Latte,10,1756.38
2035-03-06,Tuesday,3,Spring,0,0,1,0,0,24,3.9,106,7.62,Cappuccino,10,919.86
2035-03-07,Wednesday,3,Spring,0,0,1,0,0,22,6.0,97,7.9,Mocha,10,650.04
2035-03-08,Thursday,3,Spring,0,0,0,1,0,25,0.3,183,4.6,Americano,10,942.96
2035-03-09,Friday,3,Spring,0,0,0,1,0,28,0.0,210,4.95,Sandwich,10,1221.98
2035-03-10,Saturday,3,Spring,1,0,1,0,0,25,2.1,205,6.01,Sandwich,11,1191.27
2035-03-11,Sunday,3,Spring,1,0,0,0,0,23,10.4,187,8.99,Cappuccino,11,1753.11
2035-03-12,Monday,3,Spring,0,0,0,1,0,20,5.0,154,8.09,Sandwich,10,1337.11
2035-03-13,Tuesday,3,Spring,0,0,0,0,1,18,5.1,196,6.84,Cappuccino,10,1411.51
2035-03-14,Wednesday,3,Spring,0,0,1,0,0,22,4.8,141,9.14,Sandwich,10,1165.27
2035-03-15,Thursday,3,Spring,0,0,1,0,0,18,1.0,121,4.73,Sandwich,10,643.91
2035-03-16,Friday,3,Spring,0,0,0,0,0,28,4.3,146,8.83,Pastry,10,1190.42
2035-03-17,Saturday,3,Spring,1,0,1,0,0,24,0.0,176,10.43,Tea,11,1897.58
2035-03-18,Sunday,3,Spring,1,0,1,1,1,22,0.0,279,8.75,Tea,11,2675.45
2035-03-19,Monday,3,Spring,0,0,1,0,1,21,4.5,190,6.92,Americano,10,1452.71
2035-03-20,Tuesday,3,Spring,0,0,1,0,0,30,2.6,141,8.49,Latte,10,1105.64
2035-03-21,Wednesday,3,Spring,0,0,1,1,0,18,0.0,162,7.28,Cappuccino,10,1384.36
2035-03-22,Thursday,3,Spring,0,0,0,0,0,21,2.1,140,6.73,Latte,10,824.83
2035-03-23,Friday,3,Spring,0,0,1,1,0,26,2.8,152,4.73,Cappuccino,10,737.02
2035-03-24,Saturday,3,Spring,1,0,0,0,0,24,2.6,188,4.73,Sandwich,11,833.15
2035-03-25,Sunday,3,Spring,1,0,1,0,1,29,0.0,232,4.9,Americano,11,1287.5
2035-03-26,Monday,3,Spring,0,0,1,1,0,23,0.9,178,10.08,Americano,10,2007.55
2035-03-27,Tuesday,3,Spring,0,0,0,1,0,20,3.2,197,7.77,Americano,10,1639.59
2035-03-28,Wednesday,3,Spring,0,0,1,0,0,28,2.4,142,5.83,Pastry,10,949.24
2035-03-29,Thursday,3,Spring,0,0,1,0,0,24,4.0,101,10.26,Americano,10,1118.68
2035-03-30,Friday,3,Spring,0,0,0,1,0,21,2.4,172,6.09,Mocha,10,1140.65
2035-03-31,Saturday,3,Spring,1,0,1,0,0,29,3.3,194,4.56,Tea,11,891.84
2035-04-01,Sunday,4,Spring,1,0,1,0,0,19,7.9,188,5.77,Mocha,11,1188.94
2035-04-02,Monday,4,Spring,0,0,0,0,0,21,4.9,125,6.92,Sandwich,10,978.26
2035-04-03,Tuesday,4,Spring,0,0,1,0,0,19,2.5,115,7.32,Mocha,10,896.99
2035-04-04,Wednesday,4,Spring,0,0,1,1,0,20,3.8,142,8.9,Cappuccino,10,1349.03
2035-04-05,Thursday,4,Spring,0,0,0,1,1,27,3.7,258,8.51,Latte,10,2379.08
2035-04-06,Friday,4,Spring,0,0,0,0,0,29,0.0,116,8.28,Mocha,10,993.72
2035-04-07,Saturday,4,Spring,1,0,1,0,0,28,0.5,174,7.48,Cappuccino,11,1209.27
2035-04-08,Sunday,4,Spring,1,0,1,0,0,18,5.3,196,10.42,Latte,11,2087.43
2035-04-09,Monday,4,Spring,0,0,0,1,1,30,4.3,214,5.36,Espresso,10,1447.59
2035-04-10,Tuesday,4,Spring,0,0,1,0,0,26,5.1,129,7.46,Sandwich,10,899.32
2035-04-11,Wednesday,4,Spring,0,0,1,0,0,18,0.9,103,6.48,Americano,10,581.95
2035-04-12,Thursday,4,Spring,0,0,1,0,0,27,7.2,119,5.54,Mocha,10,549.38
2035-04-13,Friday,4,Spring,0,0,1,0,0,30,2.6,109,10.25,Mocha,10,974.68
2035-04-14,Saturday,4,Spring,1,0,1,1,0,29,3.8,211,8.31,Americano,11,1876.04
2035-04-15,Sunday,4,Spring,1,0,0,0,0,27,5.3,218,7.85,Americano,11,1758.47
2035-04-16,Monday,4,Spring,0,0,1,1,0,29,0.0,155,9.33,Cappuccino,10,1595.92
2035-04-17,Tuesday,4,Spring,0,0,0,0,0,28,0.0,142,5.89,Latte,10,768.78
2035-04-18,Wednesday,4,Spring,0,0,1,1,0,29,11.9,131,8.81,Latte,10,1226.75
2035-04-19,Thursday,4,Spring,0,0,1,0,1,26,5.4,195,9.38,Americano,10,1791.12
2035-04-20,Friday,4,Spring,0,0,1,0,0,25,0.0,128,10.43,Pastry,10,1353.02
2035-04-21,Saturday,4,Spring,1,1,1,0,0,18,5.9,178,9.88,Sandwich,11,1672.94
2035-04-22,Sunday,4,Spring,1,0,1,0,0,21,0.7,191,6.39,Tea,11,1225.54
2035-04-23,Monday,4,Spring,0,0,1,1,0,21,6.3,148,9.51,Sandwich,10,1635.54
2035-04-24,Tuesday,4,Spring,0,0,0,0,0,27,0.0,137,9.17,Mocha,10,1321.17
2035-04-25,Wednesday,4,Spring,0,0,1,0,0,21,2.7,106,8.47,Tea,10,808.44
2035-04-26,Thursday,4,Spring,0,0,1,1,0,25,9.2,163,6.96,Tea,10,1110.15
2035-04-27,Friday,4,Spring,0,0,0,1,0,29,1.8,164,6.85,Mocha,10,1338.15
2035-04-28,Saturday,4,Spring,1,0,1,1,0,29,4.2,250,10.04,Espresso,11,2694.6
2035-04-29,Sunday,4,Spring,1,0,1,0,0,22,0.0,206,6.17,Tea,11,1279.02
2035-04-30,Monday,4,Spring,0,0,1,0,0,24,2.4,136,10.35,Sandwich,10,1446.35
2035-05-01,Tuesday,5,Spring,0,0,0,0,1,20,2.6,169,9.5,Espresso,10,1796.51
2035-05-02,Wednesday,5,Spring,0,0,0,0,0,26,4.2,123,7.17,Tea,10,859.48
2035-05-03,Thursday,5,Spring,0,0,0,0,0,29,2.3,149,6.91,Sandwich,10,1059.37
2035-05-04,Friday,5,Spring,0,0,0,0,0,20,5.9,129,7.76,Tea,10,1056.74
2035-05-05,Saturday,5,Spring,1,0,0,0,0,21,0.3,191,9.27,Cappuccino,11,1680.25
2035-05-06,Sunday,5,Spring,1,0,0,0,0,25,0.0,192,8.46,Americano,11,1631.5
2035-05-07,Monday,5,Spring,0,0,0,0,0,30,2.8,144,4.9,Espresso,10,776.36
2035-05-08,Tuesday,5,Spring,0,0,0,0,0,22,6.6,147,9.39,Latte,10,1386.71
2035-05-09,Wednesday,5,Spring,0,0,0,0,0,25,5.3,122,4.6,Latte,10,614.92
2035-05-10,Thursday,5,Spring,0,0,0,0,0,24,5.1,139,8.59,Latte,10,1298.34
2035-05-11,Friday,5,Spring,0,0,0,0,1,28,3.0,211,7.22,Americano,10,1736.21
2035-05-12,Saturday,5,Spring,1,0,0,0,0,20,0.0,211,5.43,Sandwich,11,1014.82
2035-05-13,Sunday,5,Spring,1,0,0,0,0,22,3.5,188,10.47,Espresso,11,1942.74
2035-05-14,Monday,5,Spring,0,0,0,0,0,24,5.6,110,9.57,Pastry,10,917.87
2035-05-15,Tuesday,5,Spring,0,0,0,0,0,23,0.1,115,8.7,Americano,10,1026.77
2035-05-16,Wednesday,5,Spring,0,0,0,0,0,22,0.0,164,7.09,Pastry,10,1022.2
2035-05-17,Thursday,5,Spring,0,0,0,0,0,21,5.0,115,8.21,Pastry,10,1028.57
2035-05-18,Friday,5,Spring,0,0,0,0,0,22,3.1,150,7.08,Espresso,10,1209.99
2035-05-19,Saturday,5,Spring,1,0,0,0,0,23,6.6,220,9.34,Mocha,11,1918.34
2035-05-20,Sunday,5,Spring,1,0,0,0,0,30,1.1,210,6.55,Tea,11,1274.81
2035-05-21,Monday,5,Spring,0,0,0,0,0,29,5.4,132,8.49,Espresso,10,1099.29
2035-05-22,Tuesday,5,Spring,0,0,0,0,0,21,0.0,122,7.97,Americano,10,1058.32
2035-05-23,Wednesday,5,Spring,0,0,0,0,0,26,0.0,129,5.79,Espresso,10,888.75
2035-05-24,Thursday,5,Spring,0,0,0,0,0,22,8.7,126,7.76,Tea,10,929.82
2035-05-25,Friday,5,Spring,0,0,0,0,0,21,4.7,147,9.23,Cappuccino,10,1303.81
2035-05-26,Saturday,5,Spring,1,0,0,0,0,24,0.8,187,8.84,Cappuccino,11,1508.3
2035-05-27,Sunday,5,Spring,1,0,0,0,0,26,0.8,209,6.04,Americano,11,1301.81
2035-05-28,Monday,5,Spring,0,0,0,1,0,30,2.9,172,6.27,Latte,10,1156.04
2035-05-29,Tuesday,5,Spring,0,0,0,0,0,30,4.0,108,10.07,Mocha,10,1235.84
2035-05-30,Wednesday,5,Spring,0,0,0,0,1,29,7.1,195,5.48,Sandwich,10,1048.07
2035-05-31,Thursday,5,Spring,0,0,0,0,1,18,7.1,177,4.61,Mocha,10,757.95
2035-06-01,Friday,6,Summer,0,0,0,0,0,37,4.6,108,8.92,Americano,10,1010.54
2035-06-02,Saturday,6,Summer,1,0,0,0,0,37,0.4,195,8.69,Mocha,11,1794.3
2035-06-03,Sunday,6,Summer,1,0,0,0,0,35,1.5,208,9.34,Espresso,11,2056.99
2035-06-04,Monday,6,Summer,0,0,0,0,1,32,1.5,191,9.32,Mocha,10,1898.65
2035-06-05,Tuesday,6,Summer,0,0,0,1,0,38,3.6,179,8.52,Espresso,10,1548.4
2035-06-06,Wednesday,6,Summer,0,0,0,0,0,42,0.4,132,5.31,Sandwich,10,732.86
2035-06-07,Thursday,6,Summer,0,0,0,0,0,39,9.6,115,5.23,Americano,10,503.72
2035-06-08,Friday,6,Summer,0,0,0,0,0,42,1.4,117,9.32,Latte,10,1119.22
2035-06-09,Saturday,6,Summer,1,0,0,0,0,42,0.7,233,8.07,Espresso,11,2000.84
2035-06-10,Sunday,6,Summer,1,0,0,0,0,41,0.3,230,7.65,Cappuccino,11,1852.91
2035-06-11,Monday,6,Summer,0,0,0,0,0,32,1.5,155,4.89,Mocha,10,823.66
2035-06-12,Tuesday,6,Summer,0,0,0,1,0,35,0.7,194,5.69,Tea,10,1158.12
2035-06-13,Wednesday,6,Summer,0,0,0,0,1,32,5.4,178,6.88,Americano,10,1428.01
2035-06-14,Thursday,6,Summer,0,0,0,0,1,35,5.1,187,10.37,Sandwich,10,2109.74
2035-06-15,Friday,6,Summer,0,0,0,1,0,35,0.0,181,10.36,Latte,10,2062.07
2035-06-16,Saturday,6,Summer,1,0,0,0,1,29,0.0,259,7.37,Tea,11,2026.05
2035-06-17,Sunday,6,Summer,1,0,0,0,1,33,2.7,268,8.3,Pastry,11,2446.78
2035-06-18,Monday,6,Summer,0,0,0,0,0,31,0.0,139,5.99,Espresso,10,843.78
2035-06-19,Tuesday,6,Summer,0,0,0,0,0,36,0.1,126,9.32,Espresso,10,1208.05
2035-06-20,Wednesday,6,Summer,0,0,0,0,0,33,0.0,150,7.76,Cappuccino,10,1189.38
2035-06-21,Thursday,6,Summer,0,1,0,0,0,39,0.6,117,6.06,Pastry,10,728.58
2035-06-22,Friday,6,Summer,0,0,0,0,0,40,0.0,119,4.6,Espresso,10,538.6
2035-06-23,Saturday,6,Summer,1,0,0,1,0,36,0.0,234,5.07,Americano,11,1346.12
2035-06-24,Sunday,6,Summer,1,0,0,1,0,40,0.0,275,5.4,Cappuccino,11,1690.47
2035-06-25,Monday,6,Summer,0,0,0,0,0,34,0.1,164,8.62,Pastry,10,1516.73
2035-06-26,Tuesday,6,Summer,0,0,0,1,0,41,0.8,191,4.99,Tea,10,1007.07
2035-06-27,Wednesday,6,Summer,0,0,0,0,0,30,2.6,116,8.57,Tea,10,981.05
2035-06-28,Thursday,6,Summer,0,0,0,1,0,40,0.0,161,5.08,Mocha,10,803.01
2035-06-29,Friday,6,Summer,0,0,0,0,0,33,3.9,109,9.04,Sandwich,10,953.83
2035-06-30,Saturday,6,Summer,1,0,0,1,0,40,0.0,236,6.43,Mocha,11,1574.98
2035-07-01,Sunday,7,Summer,1,0,0,0,0,32,0.0,235,7.39,Americano,11,1839.2
2035-07-02,Monday,7,Summer,0,0,0,0,1,30,0.0,218,8.06,Americano,10,1785.13
2035-07-03,Tuesday,7,Summer,0,0,0,0,0,28,5.2,122,6.13,Latte,10,848.13
2035-07-04,Wednesday,7,Summer,0,0,0,1,0,41,3.0,158,8.6,Espresso,10,1456.38
2035-07-05,Thursday,7,Summer,0,0,0,0,1,31,2.1,181,7.31,Americano,10,1388.39
2035-07-06,Friday,7,Summer,0,0,0,0,0,42,0.0,127,7.8,Sandwich,10,955.16
2035-07-07,Saturday,7,Summer,1,1,0,1,0,30,3.8,213,8.21,Tea,11,1981.47
2035-07-08,Sunday,7,Summer,1,0,0,0,1,32,3.6,267,4.94,Americano,11,1389.47
2035-07-09,Monday,7,Summer,0,0,0,1,0,36,1.2,207,5.1,Latte,10,1209.72
2035-07-10,Tuesday,7,Summer,0,0,0,1,0,34,3.1,193,8.69,Latte,10,1802.76
2035-07-11,Wednesday,7,Summer,0,0,0,0,0,29,3.0,138,8.69,Espresso,10,1310.37
2035-07-12,Thursday,7,Summer,0,0,0,0,0,34,2.7,139,8.49,Sandwich,10,1119.42
2035-07-13,Friday,7,Summer,0,1,0,0,0,36,0.0,144,4.65,Americano,10,703.65
2035-07-14,Saturday,7,Summer,1,0,0,0,0,28,2.0,226,6.18,Espresso,11,1325.36
2035-07-15,Sunday,7,Summer,1,0,0,1,0,37,3.2,265,6.85,Tea,11,2084.03
2035-07-16,Monday,7,Summer,0,0,0,0,0,36,0.0,127,8.13,Cappuccino,10,1069.61
2035-07-17,Tuesday,7,Summer,0,0,0,0,0,35,0.9,153,7.5,Espresso,10,1211.32
2035-07-18,Wednesday,7,Summer,0,0,0,0,0,38,2.3,111,5.21,Espresso,10,478.84
2035-07-19,Thursday,7,Summer,0,0,0,0,1,35,0.0,212,7.57,Tea,10,1732.51
2035-07-20,Friday,7,Summer,0,0,0,0,0,41,1.3,138,9.1,Mocha,10,1341.79
2035-07-21,Saturday,7,Summer,1,0,0,0,0,30,0.0,217,10.1,Espresso,11,2226.36
2035-07-22,Sunday,7,Summer,1,0,0,1,0,36,0.0,265,9.94,Americano,11,2977.19
2035-07-23,Monday,7,Summer,0,0,0,0,0,28,0.0,154,7.84,Tea,10,1068.34
2035-07-24,Tuesday,7,Summer,0,1,0,1,0,31,0.0,186,9.96,Pastry,10,2003.58
2035-07-25,Wednesday,7,Summer,0,0,0,1,0,40,1.8,169,5.45,Tea,10,1000.58
2035-07-26,Thursday,7,Summer,0,0,0,1,0,42,0.0,192,7.51,Americano,10,1694.0
2035-07-27,Friday,7,Summer,0,0,0,1,0,41,0.1,195,8.6,Pastry,10,1857.26
2035-07-28,Saturday,7,Summer,1,0,0,0,0,33,0.7,202,4.86,Sandwich,11,880.29
2035-07-29,Sunday,7,Summer,1,0,0,1,0,41,0.1,265,5.49,Tea,11,1560.75
2035-07-30,Monday,7,Summer,0,0,0,1,1,29,2.0,243,9.29,Mocha,10,2675.96
2035-07-31,Tuesday,7,Summer,0,0,0,1,0,39,0.1,185,5.4,Mocha,10,1247.28
2035-08-01,Wednesday,8,Summer,0,0,0,0,1,41,4.3,183,6.74,Mocha,10,1157.19
2035-08-02,Thursday,8,Summer,0,0,0,0,0,35,2.8,122,10.49,Sandwich,10,1398.32
2035-08-03,Friday,8,Summer,0,0,0,0,1,39,0.1,191,5.82,Tea,10,1189.22
2035-08-04,Saturday,8,Summer,1,0,0,0,0,32,0.5,194,5.6,Mocha,11,1012.29
2035-08-05,Sunday,8,Summer,1,0,0,0,0,39,2.2,221,5.75,Mocha,11,1283.31
2035-08-06,Monday,8,Summer,0,0,0,1,0,42,0.1,172,6.74,Latte,10,1169.62
2035-08-07,Tuesday,8,Summer,0,0,0,0,0,42,1.2,120,6.48,Americano,10,651.22
2035-08-08,Wednesday,8,Summer,0,0,0,0,0,42,0.5,138,8.73,Espresso,10,1307.01
2035-08-09,Thursday,8,Summer,0,0,0,1,0,33,0.0,195,7.19,Pastry,10,1441.43
2035-08-10,Friday,8,Summer,0,0,0,0,0,28,1.9,142,5.38,Mocha,10,733.61
2035-08-11,Saturday,8,Summer,1,0,0,0,0,38,0.0,224,9.74,Sandwich,11,2172.78
2035-08-12,Sunday,8,Summer,1,0,0,1,1,39,2.1,319,8.83,Espresso,11,3156.4
2035-08-13,Monday,8,Summer,0,0,0,0,0,28,6.1,120,9.85,Mocha,10,1241.76
2035-08-14,Tuesday,8,Summer,0,0,0,0,0,37,1.8,113,5.36,Espresso,10,537.67
2035-08-15,Wednesday,8,Summer,0,0,0,0,1,33,0.0,183,6.43,Mocha,10,1128.56
2035-08-16,Thursday,8,Summer,0,0,0,0,0,34,2.1,156,9.53,Sandwich,10,1591.68
2035-08-17,Friday,8,Summer,0,0,0,0,0,31,2.6,115,6.01,Americano,10,763.4
2035-08-18,Saturday,8,Summer,1,0,0,0,0,39,3.7,211,4.58,Americano,11,869.01
2035-08-19,Sunday,8,Summer,1,0,0,1,0,40,2.5,269,9.08,Tea,11,2771.89
2035-08-20,Monday,8,Summer,0,0,0,0,0,36,1.1,124,7.45,Mocha,10,1016.77
2035-08-21,Tuesday,8,Summer,0,0,0,0,1,38,5.9,180,9.31,Mocha,10,1609.9
2035-08-22,Wednesday,8,Summer,0,0,0,1,0,39,2.6,195,6.86,Mocha,10,1578.02
2035-08-23,Thursday,8,Summer,0,0,0,1,0,34,0.1,177,10.35,Cappuccino,10,1945.0
2035-08-24,Friday,8,Summer,0,0,0,0,0,30,3.1,135,7.37,Latte,10,995.04
2035-08-25,Saturday,8,Summer,1,0,0,1,0,35,0.0,267,8.74,Mocha,11,2700.65
2035-08-26,Sunday,8,Summer,1,0,0,1,0,36,3.0,266,6.37,Cappuccino,11,1981.54
2035-08-27,Monday,8,Summer,0,1,0,0,0,30,0.0,114,7.86,Tea,10,951.5
2035-08-28,Tuesday,8,Summer,0,0,0,1,1,37,3.2,227,5.48,Pastry,10,1361.89
2035-08-29,Wednesday,8,Summer,0,0,0,0,0,40,3.9,151,6.86,Sandwich,10,1071.85
2035-08-30,Thursday,8,Summer,0,0,0,0,0,38,1.3,139,5.83,Tea,10,914.15
2035-08-31,Friday,8,Summer,0,0,0,0,0,39,2.0,139,8.47,Tea,10,1099.63
2035-09-01,Saturday,9,Autumn,1,0,0,0,0,25,3.9,190,7.43,Pastry,11,1360.3
2035-09-02,Sunday,9,Autumn,1,0,0,0,0,29,3.6,186,9.97,Cappuccino,11,1888.59
2035-09-03,Monday,9,Autumn,0,0,0,0,0,22,7.8,146,6.25,Mocha,10,783.23
2035-09-04,Tuesday,9,Autumn,0,0,0,0,1,29,3.3,187,6.26,Pastry,10,1123.43
2035-09-05,Wednesday,9,Autumn,0,0,0,0,0,28,0.4,156,10.4,Latte,10,1512.74
2035-09-06,Thursday,9,Autumn,0,0,0,0,0,29,2.9,123,6.89,Mocha,10,752.06
2035-09-07,Friday,9,Autumn,0,0,0,0,1,23,3.0,204,6.32,Cappuccino,10,1383.39
2035-09-08,Saturday,9,Autumn,1,0,0,1,0,25,3.2,267,6.27,Mocha,11,1950.09
2035-09-09,Sunday,9,Autumn,1,0,0,0,0,25,3.4,216,9.99,Mocha,11,2126.04
2035-09-10,Monday,9,Autumn,0,0,0,0,0,22,0.0,133,5.18,Tea,10,586.67
2035-09-11,Tuesday,9,Autumn,0,0,0,0,0,28,3.9,113,9.14,Espresso,10,1168.52
2035-09-12,Wednesday,9,Autumn,0,0,0,0,1,29,3.6,188,7.85,Tea,10,1524.89
2035-09-13,Thursday,9,Autumn,0,0,0,0,0,24,2.5,147,7.22,Pastry,10,1159.53
2035-09-14,Friday,9,Autumn,0,0,0,1,0,23,2.6,200,7.1,Tea,10,1432.45
2035-09-15,Saturday,9,Autumn,1,1,0,0,1,30,5.1,248,8.52,Tea,11,2108.07
2035-09-16,Sunday,9,Autumn,1,0,0,0,0,26,3.0,180,9.5,Pastry,11,1612.0
2035-09-17,Monday,9,Autumn,0,0,0,0,0,24,5.6,108,5.88,Latte,10,524.13
2035-09-18,Tuesday,9,Autumn,0,0,0,0,0,18,2.3,113,5.78,Latte,10,600.24
2035-09-19,Wednesday,9,Autumn,0,0,0,0,1,24,0.0,212,7.03,Pastry,10,1584.77
2035-09-20,Thursday,9,Autumn,0,0,0,0,0,25,3.6,145,8.93,Latte,10,1380.64
2035-09-21,Friday,9,Autumn,0,0,0,0,0,24,0.0,153,6.52,Pastry,10,961.99
2035-09-22,Saturday,9,Autumn,1,0,0,0,0,27,2.3,213,8.4,Americano,11,1894.11
2035-09-23,Sunday,9,Autumn,1,0,0,1,0,18,0.7,240,5.53,Mocha,11,1604.65
2035-09-24,Monday,9,Autumn,0,0,0,0,1,19,0.0,182,4.59,Cappuccino,10,861.93
2035-09-25,Tuesday,9,Autumn,0,0,0,0,1,21,6.5,191,7.41,Latte,10,1476.12
2035-09-26,Wednesday,9,Autumn,0,1,0,0,0,21,0.0,107,5.72,Latte,10,711.5
2035-09-27,Thursday,9,Autumn,0,0,0,0,1,28,5.7,195,5.94,Sandwich,10,1189.65
2035-09-28,Friday,9,Autumn,0,0,0,0,0,29,8.6,115,10.23,Latte,10,1221.44
2035-09-29,Saturday,9,Autumn,1,0,0,1,0,22,3.6,256,8.76,Americano,11,2474.81
